time,open,high,low,close,Volume
1756398000,42939.5,42951.5,42939.5,42951.5,NaN
1756398300,42951.5,42984.5,42951.5,42981.5,NaN
1756398600,42981.5,42984.5,42929.5,42931.5,NaN
1756398900,42931.5,42946.5,42926.5,42934.5,NaN
1756399200,42934.5,42936.5,42921.5,42924.5,NaN
1756399500,42924.5,42931.5,42909.5,42914.5,NaN
1756399800,42914.5,42931.5,42911.5,42926.5,NaN
1756400100,42926.5,42926.5,42906.5,42909.5,NaN
1756400400,42909.5,42919.5,42894.5,42896.5,NaN
1756400700,42896.5,42901.5,42866.5,42876.5,NaN
1756401000,42876.5,42884.5,42864.5,42881.5,NaN
1756401300,42881.5,42884.5,42876.5,42884.5,NaN
1756401600,42884.5,42904.5,42879.5,42901.5,NaN
1756401900,42901.5,42904.5,42891.5,42899.5,NaN
1756402200,42899.5,42911.5,42899.5,42904.5,NaN
1756402500,42904.5,42916.5,42904.5,42909.5,NaN
1756402800,42909.5,42924.5,42909.5,42921.5,NaN
1756403100,42921.5,42929.5,42914.5,42929.5,NaN
1756403400,42929.5,42934.5,42924.5,42934.5,NaN
1756403700,42934.5,42936.5,42924.5,42931.5,NaN
1756404000,42931.5,42941.5,42929.5,42941.5,NaN
1756404300,42941.5,42956.5,42939.5,42951.5,NaN
1756404600,42951.5,42959.5,42949.5,42949.5,NaN
1756404900,42949.5,42949.5,42929.5,42936.5,NaN
1756405200,42936.5,42944.5,42934.5,42941.5,NaN
1756405500,42941.5,42946.5,42939.5,42944.5,NaN
1756405800,42944.5,42949.5,42934.5,42944.5,NaN
1756406100,42944.5,42956.5,42944.5,42949.5,NaN
1756406400,42949.5,42954.5,42939.5,42939.5,NaN
1756406700,42939.5,42944.5,42929.5,42934.5,NaN
1756407000,42934.5,42944.5,42934.5,42934.5,NaN
1756407300,42934.5,42939.5,42924.5,42924.5,NaN
1756407600,42924.5,42929.5,42919.5,42921.5,NaN
1756407900,42921.5,42929.5,42919.5,42926.5,NaN
1756408200,42926.5,42939.5,42926.5,42939.5,NaN
1756408500,42939.5,42939.5,42929.5,42929.5,NaN
1756408800,42929.5,42934.5,42919.5,42919.5,NaN
1756409100,42919.5,42929.5,42914.5,42929.5,NaN
1756409400,42929.5,42934.5,42924.5,42934.5,NaN
1756409700,42934.5,42941.5,42924.5,42929.5,NaN
1756410000,42929.5,42934.5,42914.5,42919.5,NaN
1756410300,42919.5,42926.5,42914.5,42921.5,NaN
1756410600,42921.5,42929.5,42904.5,42921.5,NaN
1756410900,42921.5,42934.5,42909.5,42909.5,NaN
1756411200,42909.5,42909.5,42879.5,42901.5,NaN
1756411500,42901.5,42901.5,42879.5,42894.5,NaN
1756411800,42894.5,42896.5,42884.5,42889.5,NaN
1756412100,42889.5,42894.5,42884.5,42884.5,NaN
1756412400,42884.5,42894.5,42884.5,42891.5,NaN
1756412700,42891.5,42899.5,42891.5,42899.5,NaN
1756413000,42899.5,42904.5,42896.5,42899.5,NaN
1756413300,42899.5,42914.5,42896.5,42914.5,NaN
1756413600,42914.5,42924.5,42909.5,42919.5,NaN
1756413900,42919.5,42924.5,42911.5,42911.5,NaN
1756414200,42911.5,42916.5,42909.5,42914.5,NaN
1756414500,42914.5,42914.5,42901.5,42906.5,NaN
1756418400,42906.5,42944.5,42899.5,42911.5,NaN
1756418700,42911.5,42911.5,42899.5,42899.5,NaN
1756419000,42899.5,42906.5,42891.5,42894.5,NaN
1756419300,42894.5,42904.5,42891.5,42901.5,NaN
1756419600,42901.5,42914.5,42896.5,42911.5,NaN
1756419900,42911.5,42914.5,42911.5,42914.5,NaN
1756420200,42914.5,42921.5,42911.5,42911.5,NaN
1756420500,42911.5,42916.5,42904.5,42911.5,NaN
1756420800,42911.5,42911.5,42909.5,42909.5,NaN
1756421100,42909.5,42911.5,42896.5,42901.5,NaN
1756421400,42901.5,42901.5,42896.5,42901.5,NaN
1756421700,42901.5,42906.5,42896.5,42906.5,NaN
1756422000,42906.5,42906.5,42886.5,42896.5,NaN
1756422300,42896.5,42901.5,42891.5,42899.5,NaN
1756422600,42899.5,42899.5,42896.5,42896.5,NaN
1756422900,42896.5,42896.5,42886.5,42896.5,NaN
1756423200,42896.5,42901.5,42894.5,42901.5,NaN
1756423500,42901.5,42901.5,42896.5,42899.5,NaN
1756423800,42899.5,42919.5,42896.5,42906.5,NaN
1756424100,42906.5,42916.5,42901.5,42916.5,NaN
1756424400,42916.5,42919.5,42906.5,42909.5,NaN
1756424700,42909.5,42911.5,42811.5,42814.5,NaN
1756425000,42814.5,42824.5,42776.5,42786.5,NaN
1756425300,42786.5,42804.5,42761.5,42786.5,NaN
1756425600,42786.5,42812,42652,42702,NaN
1756425900,42702,42734,42657,42732,NaN
1756426200,42732,42764,42667,42669,NaN
1756426500,42669,42762,42662,42747,NaN
1756426800,42747,42752,42662,42672,NaN
1756427100,42672,42747,42667,42697,NaN
1756427400,42697,42717,42650,42655,NaN
1756427700,42655,42725,42655,42720,NaN
1756428000,42720,42720,42665,42670,NaN
1756428300,42670,42700,42655,42690,NaN
1756428600,42690,42700,42605,42615,NaN
1756428900,42615,42675,42612,42665,NaN
1756429200,42665,42700,42655,42665,NaN
1756429500,42665,42680,42640,42665,NaN
1756429800,42665,42692,42642,42682,NaN
1756430100,42682,42697,42665,42670,NaN
1756430400,42670,42670,42630,42655,NaN
1756430700,42655,42677,42630,42660,NaN
1756431000,42660,42675,42640,42670,NaN
1756431300,42670,42675,42642,42650,NaN
1756431600,42650,42670,42640,42655,NaN
1756431900,42655,42682,42650,42675,NaN
1756432200,42675,42700,42665,42690,NaN
1756432500,42690,42700,42680,42695,NaN
1756432800,42695,42695,42655,42690,NaN
1756433100,42690,42700,42677,42695,NaN
